mode,map,brawler,rank,wins,total,winrate,userate
heist,Bridge Too Far,GRIFF,10,1,3,33.3,0.4
heist,Bridge Too Far,GRIFF,11,6,17,35.3,1.0
heist,Bridge Too Far,GRIFF,12,9,18,50.0,0.5
heist,Bridge Too Far,GRIFF,13,94,184,51.1,0.5
heist,Bridge Too Far,GRIFF,14,18,33,54.5,0.3
heist,Bridge Too Far,GRIFF,15,2,5,40.0,0.1
heist,Bridge Too Far,GRIFF,16,1,1,100.0,0.1
heist,Bridge Too Far,GROM,11,0,1,0.0,0.1
heist,Bridge Too Far,GROM,12,0,2,0.0,0.1
heist,Bridge Too Far,GROM,13,12,18,66.7,0.1
heist,Bridge Too Far,GROM,14,1,3,33.3,0.0
heist,Bridge Too Far,GROM,16,1,1,100.0,0.1
heist,Bridge Too Far,GROM,19,1,1,100.0,0.7
heist,Bridge Too Far,GUS,10,0,1,0.0,0.1
heist,Bridge Too Far,GUS,11,2,6,33.3,0.3
heist,Bridge Too Far,GUS,12,2,6,33.3,0.2
heist,Bridge Too Far,GUS,13,40,79,50.6,0.2
heist,Bridge Too Far,GUS,14,4,15,26.7,0.1
heist,Bridge Too Far,GUS,15,0,2,0.0,0.1
heist,Bridge Too Far,GUS,16,1,1,100.0,0.1
heist,Bridge Too Far,HANK,10,1,1,100.0,0.1
heist,Bridge Too Far,HANK,11,0,1,0.0,0.1
heist,Bridge Too Far,HANK,13,1,1,100.0,0.0
heist,Bridge Too Far,HANK,14,0,1,0.0,0.0
heist,Bridge Too Far,JACKY,13,1,2,50.0,0.0
heist,Bridge Too Far,JAE-YONG,13,4,6,66.7,0.0
heist,Bridge Too Far,JAE-YONG,14,1,2,50.0,0.0
heist,Bridge Too Far,JAE-YONG,16,0,1,0.0,0.1
heist,Bridge Too Far,JANET,12,1,1,100.0,0.0
heist,Bridge Too Far,JANET,13,5,6,83.3,0.0
heist,Bridge Too Far,JANET,15,1,1,100.0,0.0
heist,Bridge Too Far,JESSIE,10,7,13,53.8,1.7
heist,Bridge Too Far,JESSIE,11,11,31,35.5,1.8
heist,Bridge Too Far,JESSIE,12,26,48,54.2,1.3
heist,Bridge Too Far,JESSIE,13,217,430,50.5,1.2
heist,Bridge Too Far,JESSIE,14,30,51,58.8,0.5
heist,Bridge Too Far,JESSIE,15,2,2,100.0,0.1
heist,Bridge Too Far,JESSIE,16,3,3,100.0,0.2
heist,Bridge Too Far,JUJU,10,1,4,25.0,0.5
heist,Bridge Too Far,JUJU,11,2,4,50.0,0.2
heist,Bridge Too Far,JUJU,12,8,10,80.0,0.3
heist,Bridge Too Far,JUJU,13,35,71,49.3,0.2
heist,Bridge Too Far,JUJU,14,10,16,62.5,0.1
heist,Bridge Too Far,JUJU,15,1,8,12.5,0.2
heist,Bridge Too Far,JUJU,16,0,2,0.0,0.1
heist,Bridge Too Far,JUJU,18,1,1,100.0,0.5
heist,Bridge Too Far,KAZE,10,11,19,57.9,2.4
heist,Bridge Too Far,KAZE,11,25,41,61.0,2.4
heist,Bridge Too Far,KAZE,12,50,107,46.7,2.9
heist,Bridge Too Far,KAZE,13,679,1334,50.9,3.7
heist,Bridge Too Far,KAZE,14,288,551,52.3,4.9
heist,Bridge Too Far,KAZE,15,124,256,48.4,6.7
heist,Bridge Too Far,KAZE,16,59,124,47.6,7.6
heist,Bridge Too Far,KAZE,17,17,29,58.6,9.0
heist,Bridge Too Far,KAZE,18,7,11,63.6,5.8
heist,Bridge Too Far,KAZE,19,7,11,63.6,7.4
heist,Bridge Too Far,KAZE,20,2,2,100.0,6.2
heist,Bridge Too Far,KAZE,22,1,1,100.0,50.0
heist,Bridge Too Far,KENJI,10,1,1,100.0,0.1
heist,Bridge Too Far,KENJI,12,0,1,0.0,0.0
heist,Bridge Too Far,KENJI,13,8,15,53.3,0.0
heist,Bridge Too Far,KENJI,14,0,1,0.0,0.0
heist,Bridge Too Far,KENJI,15,0,1,0.0,0.0
heist,Bridge Too Far,KIT,10,1,4,25.0,0.5
heist,Bridge Too Far,KIT,11,1,2,50.0,0.1
heist,Bridge Too Far,KIT,12,7,16,43.8,0.4
heist,Bridge Too Far,KIT,13,48,90,53.3,0.3
heist,Bridge Too Far,KIT,14,11,19,57.9,0.2
heist,Bridge Too Far,KIT,15,6,14,42.9,0.4
heist,Bridge Too Far,KIT,16,4,6,66.7,0.4
heist,Bridge Too Far,KIT,19,0,1,0.0,0.7
heist,Bridge Too Far,LARRY & LAWRIE,13,0,2,0.0,0.0
heist,Bridge Too Far,LEON,10,1,1,100.0,0.1
heist,Bridge Too Far,LEON,11,1,5,20.0,0.3
heist,Bridge Too Far,LEON,12,9,15,60.0,0.4
heist,Bridge Too Far,LEON,13,70,134,52.2,0.4
heist,Bridge Too Far,LEON,14,13,29,44.8,0.3
heist,Bridge Too Far,LEON,15,5,9,55.6,0.2
heist,Bridge Too Far,LEON,16,2,3,66.7,0.2
heist,Bridge Too Far,LILY,10,1,2,50.0,0.3
heist,Bridge Too Far,LILY,11,5,14,35.7,0.8
heist,Bridge Too Far,LILY,12,15,30,50.0,0.8
heist,Bridge Too Far,LILY,13,117,220,53.2,0.6
heist,Bridge Too Far,LILY,14,30,58,51.7,0.5
heist,Bridge Too Far,LILY,15,8,11,72.7,0.3
heist,Bridge Too Far,LILY,16,4,9,44.4,0.6
heist,Bridge Too Far,LILY,17,1,1,100.0,0.3
heist,Bridge Too Far,LILY,18,0,1,0.0,0.5
heist,Bridge Too Far,LILY,19,1,2,50.0,1.4
heist,Bridge Too Far,LILY,20,1,1,100.0,3.1
heist,Bridge Too Far,LOLA,10,2,9,22.2,1.1
heist,Bridge Too Far,LOLA,11,3,8,37.5,0.5
heist,Bridge Too Far,LOLA,12,19,37,51.4,1.0
heist,Bridge Too Far,LOLA,13,188,371,50.7,1.0
heist,Bridge Too Far,LOLA,14,88,174,50.6,1.5
heist,Bridge Too Far,LOLA,15,47,84,56.0,2.2
heist,Bridge Too Far,LOLA,16,19,52,36.5,3.2
heist,Bridge Too Far,LOLA,17,6,17,35.3,5.2
heist,Bridge Too Far,LOLA,18,2,5,40.0,2.6
heist,Bridge Too Far,LOLA,19,1,3,33.3,2.0
heist,Bridge Too Far,LOLA,20,0,1,0.0,3.1
heist,Bridge Too Far,LOLA,21,0,2,0.0,22.2
heist,Bridge Too Far,LOU,10,1,1,100.0,0.1
heist,Bridge Too Far,LOU,11,1,2,50.0,0.1
heist,Bridge Too Far,LOU,12,1,4,25.0,0.1
heist,Bridge Too Far,LOU,13,10,20,50.0,0.1
heist,Bridge Too Far,LOU,14,0,2,0.0,0.0
heist,Bridge Too Far,LOU,15,1,1,100.0,0.0
heist,Bridge Too Far,LUMI,10,1,2,50.0,0.3
heist,Bridge Too Far,LUMI,11,2,5,40.0,0.3
heist,Bridge Too Far,LUMI,12,7,12,58.3,0.3
heist,Bridge Too Far,LUMI,13,78,131,59.5,0.4
heist,Bridge Too Far,LUMI,14,18,42,42.9,0.4
heist,Bridge Too Far,LUMI,15,11,13,84.6,0.3
heist,Bridge Too Far,LUMI,16,7,12,58.3,0.7
heist,Bridge Too Far,LUMI,18,0,2,0.0,1.1
heist,Bridge Too Far,MAISIE,10,1,2,50.0,0.3
heist,Bridge Too Far,MAISIE,11,0,1,0.0,0.1
heist,Bridge Too Far,MAISIE,12,1,3,33.3,0.1
heist,Bridge Too Far,MAISIE,13,8,20,40.0,0.1
heist,Bridge Too Far,MAISIE,14,4,11,36.4,0.1
heist,Bridge Too Far,MAISIE,15,3,3,100.0,0.1
heist,Bridge Too Far,MAISIE,16,1,4,25.0,0.2
heist,Bridge Too Far,MAISIE,17,0,1,0.0,0.3
heist,Bridge Too Far,MANDY,10,11,22,50.0,2.8
heist,Bridge Too Far,MANDY,11,25,37,67.6,2.2
heist,Bridge Too Far,MANDY,12,33,76,43.4,2.0
heist,Bridge Too Far,MANDY,13,348,694,50.1,1.9
heist,Bridge Too Far,MANDY,14,48,118,40.7,1.0
heist,Bridge Too Far,MANDY,15,9,14,64.3,0.4
heist,Bridge Too Far,MANDY,16,2,4,50.0,0.2
heist,Bridge Too Far,MANDY,18,1,1,100.0,0.5
heist,Bridge Too Far,MAX,11,1,1,100.0,0.1
heist,Bridge Too Far,MAX,12,1,2,50.0,0.1
heist,Bridge Too Far,MAX,13,17,35,48.6,0.1
heist,Bridge Too Far,MAX,14,8,16,50.0,0.1
heist,Bridge Too Far,MAX,18,1,1,100.0,0.5
heist,Bridge Too Far,MEEPLE,11,0,1,0.0,0.1
heist,Bridge Too Far,MEEPLE,12,1,2,50.0,0.1
heist,Bridge Too Far,MEEPLE,13,19,39,48.7,0.1
heist,Bridge Too Far,MEEPLE,14,2,6,33.3,0.1
heist,Bridge Too Far,MEEPLE,15,1,4,25.0,0.1
heist,Bridge Too Far,MEEPLE,17,1,1,100.0,0.3
heist,Bridge Too Far,MEG,11,1,1,100.0,0.1
heist,Bridge Too Far,MEG,12,0,2,0.0,0.1
heist,Bridge Too Far,MEG,13,3,5,60.0,0.0
heist,Bridge Too Far,MELODIE,10,6,15,40.0,1.9
heist,Bridge Too Far,MELODIE,11,16,37,43.2,2.2
heist,Bridge Too Far,MELODIE,12,47,102,46.1,2.7
heist,Bridge Too Far,MELODIE,13,582,1200,48.5,3.3
heist,Bridge Too Far,MELODIE,14,266,501,53.1,4.4
heist,Bridge Too Far,MELODIE,15,102,216,47.2,5.7
heist,Bridge Too Far,MELODIE,16,48,89,53.9,5.5
heist,Bridge Too Far,MELODIE,17,7,14,50.0,4.3
heist,Bridge Too Far,MELODIE,18,2,7,28.6,3.7
heist,Bridge Too Far,MELODIE,19,2,6,33.3,4.1
heist,Bridge Too Far,MELODIE,20,1,1,100.0,3.1
heist,Bridge Too Far,MICO,10,7,22,31.8,2.8
heist,Bridge Too Far,MICO,11,27,50,54.0,2.9
heist,Bridge Too Far,MICO,12,49,114,43.0,3.0
heist,Bridge Too Far,MICO,13,566,1181,47.9,3.3
heist,Bridge Too Far,MICO,14,174,369,47.2,3.3
heist,Bridge Too Far,MICO,15,41,80,51.2,2.1
heist,Bridge Too Far,MICO,16,12,25,48.0,1.5
heist,Bridge Too Far,MICO,17,4,7,57.1,2.2
heist,Bridge Too Far,MICO,18,4,6,66.7,3.2
heist,Bridge Too Far,MICO,19,3,5,60.0,3.4
heist,Bridge Too Far,MINA,11,4,4,100.0,0.2
heist,Bridge Too Far,MINA,12,9,10,90.0,0.3
heist,Bridge Too Far,MINA,13,40,86,46.5,0.2
heist,Bridge Too Far,MINA,14,17,35,48.6,0.3
heist,Bridge Too Far,MINA,15,8,19,42.1,0.5
heist,Bridge Too Far,MINA,16,6,9,66.7,0.6
heist,Bridge Too Far,MINA,17,1,1,100.0,0.3
heist,Bridge Too Far,MINA,19,2,3,66.7,2.0
heist,Bridge Too Far,MOE,10,0,1,0.0,0.1
heist,Bridge Too Far,MOE,11,0,1,0.0,0.1
heist,Bridge Too Far,MOE,12,1,1,100.0,0.0
heist,Bridge Too Far,MOE,13,5,12,41.7,0.0
heist,Bridge Too Far,MOE,14,1,2,50.0,0.0
heist,Bridge Too Far,MORTIS,10,1,1,100.0,0.1
heist,Bridge Too Far,MORTIS,11,4,5,80.0,0.3
heist,Bridge Too Far,MORTIS,12,5,10,50.0,0.3
heist,Bridge Too Far,MORTIS,13,46,81,56.8,0.2
heist,Bridge Too Far,MORTIS,14,6,24,25.0,0.2
heist,Bridge Too Far,MORTIS,15,2,6,33.3,0.2
heist,Bridge Too Far,MR. P,11,1,1,100.0,0.1
heist,Bridge Too Far,MR. P,12,1,2,50.0,0.1
heist,Bridge Too Far,MR. P,13,16,22,72.7,0.1
heist,Bridge Too Far,MR. P,14,1,2,50.0,0.0
heist,Bridge Too Far,MR. P,15,0,1,0.0,0.0
heist,Bridge Too Far,NAJIA,10,8,13,61.5,1.7
heist,Bridge Too Far,NAJIA,11,25,44,56.8,2.6
heist,Bridge Too Far,NAJIA,12,60,117,51.3,3.1
heist,Bridge Too Far,NAJIA,13,593,1193,49.7,3.3
heist,Bridge Too Far,NAJIA,14,176,375,46.9,3.3
heist,Bridge Too Far,NAJIA,15,63,119,52.9,3.1
heist,Bridge Too Far,NAJIA,16,21,50,42.0,3.1
heist,Bridge Too Far,NAJIA,17,6,11,54.5,3.4
heist,Bridge Too Far,NAJIA,18,3,5,60.0,2.6
heist,Bridge Too Far,NAJIA,19,2,2,100.0,1.4
heist,Bridge Too Far,NAJIA,20,1,2,50.0,6.2
heist,Bridge Too Far,NANI,10,13,26,50.0,3.3
heist,Bridge Too Far,NANI,11,30,64,46.9,3.7
heist,Bridge Too Far,NANI,12,85,172,49.4,4.6
heist,Bridge Too Far,NANI,13,860,1648,52.2,4.6
heist,Bridge Too Far,NANI,14,297,624,47.6,5.5
heist,Bridge Too Far,NANI,15,115,219,52.5,5.7
heist,Bridge Too Far,NANI,16,48,91,52.7,5.6
heist,Bridge Too Far,NANI,17,18,29,62.1,9.0
heist,Bridge Too Far,NANI,18,3,8,37.5,4.2
heist,Bridge Too Far,NANI,19,1,6,16.7,4.1
heist,Bridge Too Far,NANI,20,1,3,33.3,9.4
heist,Bridge Too Far,NITA,10,1,6,16.7,0.8
heist,Bridge Too Far,NITA,11,0,5,0.0,0.3
heist,Bridge Too Far,NITA,12,4,6,66.7,0.2
heist,Bridge Too Far,NITA,13,43,85,50.6,0.2
heist,Bridge Too Far,NITA,14,5,8,62.5,0.1
heist,Bridge Too Far,NITA,15,4,5,80.0,0.1
heist,Bridge Too Far,OTIS,10,14,25,56.0,3.2
heist,Bridge Too Far,OTIS,11,20,48,41.7,2.8
heist,Bridge Too Far,OTIS,12,48,102,47.1,2.7
heist,Bridge Too Far,OTIS,13,525,1017,51.6,2.8
heist,Bridge Too Far,OTIS,14,186,365,51.0,3.2
heist,Bridge Too Far,OTIS,15,46,106,43.4,2.8
heist,Bridge Too Far,OTIS,16,23,45,51.1,2.8
heist,Bridge Too Far,OTIS,17,3,6,50.0,1.9
heist,Bridge Too Far,OTIS,18,2,6,33.3,3.2
heist,Bridge Too Far,OTIS,19,2,4,50.0,2.7
heist,Bridge Too Far,OTIS,20,1,2,50.0,6.2
heist,Bridge Too Far,PAM,10,0,1,0.0,0.1
heist,Bridge Too Far,PAM,12,0,1,0.0,0.0
heist,Bridge Too Far,PAM,13,2,4,50.0,0.0
heist,Bridge Too Far,PAM,15,1,1,100.0,0.0
heist,Bridge Too Far,PEARL,11,1,1,100.0,0.1
heist,Bridge Too Far,PEARL,13,11,30,36.7,0.1
heist,Bridge Too Far,PEARL,14,6,8,75.0,0.1
heist,Bridge Too Far,PENNY,10,1,8,12.5,1.0
heist,Bridge Too Far,PENNY,11,10,14,71.4,0.8
heist,Bridge Too Far,PENNY,12,10,30,33.3,0.8
heist,Bridge Too Far,PENNY,13,115,233,49.4,0.6
heist,Bridge Too Far,PENNY,14,23,53,43.4,0.5
heist,Bridge Too Far,PENNY,15,7,14,50.0,0.4
heist,Bridge Too Far,PENNY,16,5,6,83.3,0.4
heist,Bridge Too Far,PENNY,17,1,2,50.0,0.6
heist,Bridge Too Far,PENNY,21,1,1,100.0,11.1
heist,Bridge Too Far,PIERCE,10,19,41,46.3,5.2
heist,Bridge Too Far,PIERCE,11,49,97,50.5,5.6
heist,Bridge Too Far,PIERCE,12,85,190,44.7,5.1
heist,Bridge Too Far,PIERCE,13,1015,2020,50.2,5.6
heist,Bridge Too Far,PIERCE,14,341,736,46.3,6.5
heist,Bridge Too Far,PIERCE,15,126,257,49.0,6.7
heist,Bridge Too Far,PIERCE,16,44,104,42.3,6.4
heist,Bridge Too Far,PIERCE,17,17,25,68.0,7.7
heist,Bridge Too Far,PIERCE,18,7,11,63.6,5.8
heist,Bridge Too Far,PIERCE,19,7,12,58.3,8.1
heist,Bridge Too Far,PIERCE,20,1,2,50.0,6.2
heist,Bridge Too Far,PIPER,10,13,25,52.0,3.2
heist,Bridge Too Far,PIPER,11,26,54,48.1,3.1
heist,Bridge Too Far,PIPER,12,50,116,43.1,3.1
heist,Bridge Too Far,PIPER,13,581,1137,51.1,3.2
heist,Bridge Too Far,PIPER,14,147,306,48.0,2.7
heist,Bridge Too Far,PIPER,15,37,75,49.3,2.0
heist,Bridge Too Far,PIPER,16,22,39,56.4,2.4
heist,Bridge Too Far,PIPER,17,3,7,42.9,2.2
heist,Bridge Too Far,PIPER,18,2,6,33.3,3.2
heist,Bridge Too Far,PIPER,19,1,2,50.0,1.4
heist,Bridge Too Far,POCO,11,0,1,0.0,0.1
heist,Bridge Too Far,POCO,13,2,5,40.0,0.0
heist,Bridge Too Far,POCO,14,1,1,100.0,0.0
heist,Bridge Too Far,POCO,15,1,2,50.0,0.1
heist,Bridge Too Far,R-T,10,1,3,33.3,0.4
heist,Bridge Too Far,R-T,11,3,6,50.0,0.3
heist,Bridge Too Far,R-T,12,5,9,55.6,0.2
heist,Bridge Too Far,R-T,13,63,117,53.8,0.3
heist,Bridge Too Far,R-T,14,17,33,51.5,0.3
heist,Bridge Too Far,R-T,15,5,9,55.6,0.2
heist,Bridge Too Far,R-T,16,3,4,75.0,0.2
heist,Bridge Too Far,RICO,10,8,13,61.5,1.7
heist,Bridge Too Far,RICO,11,19,36,52.8,2.1
heist,Bridge Too Far,RICO,12,30,64,46.9,1.7
heist,Bridge Too Far,RICO,13,239,479,49.9,1.3
heist,Bridge Too Far,RICO,14,37,72,51.4,0.6
heist,Bridge Too Far,RICO,15,7,12,58.3,0.3
heist,Bridge Too Far,RICO,16,2,5,40.0,0.3
heist,Bridge Too Far,RICO,17,2,2,100.0,0.6
heist,Bridge Too Far,RICO,18,2,2,100.0,1.1
heist,Bridge Too Far,ROSA,11,0,1,0.0,0.1
heist,Bridge Too Far,ROSA,12,1,1,100.0,0.0
heist,Bridge Too Far,ROSA,14,0,1,0.0,0.0
heist,Bridge Too Far,ROSA,16,0,1,0.0,0.1
heist,Bridge Too Far,RUFFS,11,1,3,33.3,0.2
heist,Bridge Too Far,RUFFS,12,2,5,40.0,0.1
heist,Bridge Too Far,RUFFS,13,25,43,58.1,0.1
heist,Bridge Too Far,RUFFS,14,9,14,64.3,0.1
heist,Bridge Too Far,RUFFS,15,2,2,100.0,0.1
heist,Bridge Too Far,RUFFS,16,1,2,50.0,0.1
heist,Bridge Too Far,RUFFS,17,1,1,100.0,0.3
heist,Bridge Too Far,SAM,11,1,1,100.0,0.1
heist,Bridge Too Far,SAM,12,0,1,0.0,0.0
heist,Bridge Too Far,SAM,13,8,11,72.7,0.0
heist,Bridge Too Far,SAM,14,0,3,0.0,0.0
heist,Bridge Too Far,SAM,15,1,3,33.3,0.1
heist,Bridge Too Far,SANDY,14,2,2,100.0,0.0
heist,Bridge Too Far,SHADE,10,1,3,33.3,0.4
heist,Bridge Too Far,SHADE,11,3,5,60.0,0.3
heist,Bridge Too Far,SHADE,12,5,8,62.5,0.2
heist,Bridge Too Far,SHADE,13,61,140,43.6,0.4
heist,Bridge Too Far,SHADE,14,24,47,51.1,0.4
heist,Bridge Too Far,SHADE,15,3,15,20.0,0.4
heist,Bridge Too Far,SHADE,16,5,12,41.7,0.7
heist,Bridge Too Far,SHADE,17,3,5,60.0,1.5
heist,Bridge Too Far,SHADE,19,1,1,100.0,0.7
heist,Bridge Too Far,SHADE,21,0,1,0.0,11.1
heist,Bridge Too Far,SHELLY,11,0,1,0.0,0.1
heist,Bridge Too Far,SHELLY,12,1,1,100.0,0.0
heist,Bridge Too Far,SHELLY,13,7,7,100.0,0.0
heist,Bridge Too Far,SHELLY,19,0,1,0.0,0.7
heist,Bridge Too Far,SIRIUS,10,2,3,66.7,0.4
heist,Bridge Too Far,SIRIUS,11,2,4,50.0,0.2
heist,Bridge Too Far,SIRIUS,12,4,9,44.4,0.2
heist,Bridge Too Far,SIRIUS,13,22,53,41.5,0.1
heist,Bridge Too Far,SIRIUS,14,5,9,55.6,0.1
heist,Bridge Too Far,SIRIUS,15,1,2,50.0,0.1
heist,Bridge Too Far,SIRIUS,18,0,1,0.0,0.5
heist,Bridge Too Far,SPIKE,10,14,20,70.0,2.5
heist,Bridge Too Far,SPIKE,11,20,42,47.6,2.4
heist,Bridge Too Far,SPIKE,12,42,84,50.0,2.2
heist,Bridge Too Far,SPIKE,13,389,749,51.9,2.1
heist,Bridge Too Far,SPIKE,14,68,133,51.1,1.2
heist,Bridge Too Far,SPIKE,15,18,30,60.0,0.8
heist,Bridge Too Far,SPIKE,16,2,10,20.0,0.6
heist,Bridge Too Far,SPIKE,17,1,1,100.0,0.3
heist,Bridge Too Far,SPROUT,11,1,1,100.0,0.1
heist,Bridge Too Far,SPROUT,12,0,2,0.0,0.1
heist,Bridge Too Far,SPROUT,13,5,15,33.3,0.0
heist,Bridge Too Far,SPROUT,14,3,3,100.0,0.0
heist,Bridge Too Far,SQUEAK,10,2,3,66.7,0.4
heist,Bridge Too Far,SQUEAK,11,2,5,40.0,0.3
heist,Bridge Too Far,SQUEAK,12,6,10,60.0,0.3
heist,Bridge Too Far,SQUEAK,13,43,83,51.8,0.2
heist,Bridge Too Far,SQUEAK,14,5,10,50.0,0.1
heist,Bridge Too Far,SQUEAK,15,0,1,0.0,0.0
heist,Bridge Too Far,SQUEAK,16,1,1,100.0,0.1
heist,Bridge Too Far,STU,10,0,1,0.0,0.1
heist,Bridge Too Far,STU,12,2,2,100.0,0.1
heist,Bridge Too Far,STU,13,9,16,56.2,0.0
heist,Bridge Too Far,STU,14,3,5,60.0,0.0
heist,Bridge Too Far,STU,15,1,1,100.0,0.0
heist,Bridge Too Far,SURGE,10,1,1,100.0,0.1
heist,Bridge Too Far,SURGE,12,2,3,66.7,0.1
heist,Bridge Too Far,SURGE,13,4,9,44.4,0.0
heist,Bridge Too Far,TARA,12,0,1,0.0,0.0
heist,Bridge Too Far,TARA,13,0,1,0.0,0.0
heist,Bridge Too Far,TARA,14,2,3,66.7,0.0
heist,Bridge Too Far,TARA,16,1,1,100.0,0.1
heist,Bridge Too Far,TICK,10,0,1,0.0,0.1
heist,Bridge Too Far,TICK,12,1,1,100.0,0.0
heist,Bridge Too Far,TICK,13,3,10,30.0,0.0
heist,Bridge Too Far,TICK,14,1,1,100.0,0.0
heist,Bridge Too Far,TRUNK,10,0,1,0.0,0.1
heist,Bridge Too Far,TRUNK,12,1,2,50.0,0.1
heist,Bridge Too Far,TRUNK,13,6,10,60.0,0.0
heist,Bridge Too Far,TRUNK,14,0,1,0.0,0.0
heist,Bridge Too Far,TRUNK,15,2,2,100.0,0.1
heist,Bridge Too Far,WILLOW,12,1,1,100.0,0.0
heist,Bridge Too Far,WILLOW,13,1,4,25.0,0.0
heist,Bridge Too Far,ZIGGY,13,2,2,100.0,0.0
heist,Hot Potato,8-BIT,10,3,3,100.0,0.3
heist,Hot Potato,8-BIT,11,4,7,57.1,0.4
heist,Hot Potato,8-BIT,12,5,8,62.5,0.2
heist,Hot Potato,8-BIT,13,28,74,37.8,0.2
heist,Hot Potato,8-BIT,14,7,13,53.8,0.1
heist,Hot Potato,8-BIT,15,0,1,0.0,0.0
heist,Hot Potato,8-BIT,17,0,1,0.0,0.3
heist,Hot Potato,ALLI,11,2,2,100.0,0.1
heist,Hot Potato,ALLI,12,2,4,50.0,0.1
heist,Hot Potato,ALLI,13,25,60,41.7,0.2
heist,Hot Potato,ALLI,14,12,23,52.2,0.2
heist,Hot Potato,ALLI,15,3,7,42.9,0.2
heist,Hot Potato,ALLI,16,0,1,0.0,0.1
heist,Hot Potato,AMBER,10,2,3,66.7,0.3
heist,Hot Potato,AMBER,11,5,14,35.7,0.8
heist,Hot Potato,AMBER,12,21,36,58.3,0.9
heist,Hot Potato,AMBER,13,115,241,47.7,0.7
heist,Hot Potato,AMBER,14,58,108,53.7,1.0
heist,Hot Potato,AMBER,15,15,33,45.5,1.0
heist,Hot Potato,AMBER,16,5,14,35.7,0.9
heist,Hot Potato,AMBER,17,4,8,50.0,2.5
heist,Hot Potato,AMBER,20,2,2,100.0,3.0
heist,Hot Potato,ANGELO,11,0,1,0.0,0.1
heist,Hot Potato,ANGELO,12,0,2,0.0,0.1
heist,Hot Potato,ANGELO,13,4,9,44.4,0.0
heist,Hot Potato,ANGELO,14,1,3,33.3,0.0
heist,Hot Potato,ASH,12,0,2,0.0,0.1
heist,Hot Potato,ASH,13,4,9,44.4,0.0
heist,Hot Potato,ASH,14,2,5,40.0,0.0
heist,Hot Potato,ASH,18,1,1,100.0,0.4
heist,Hot Potato,BARLEY,10,1,2,50.0,0.2
heist,Hot Potato,BARLEY,11,3,6,50.0,0.3
heist,Hot Potato,BARLEY,12,11,18,61.1,0.5
heist,Hot Potato,BARLEY,13,76,154,49.4,0.4
heist,Hot Potato,BARLEY,14,34,55,61.8,0.5
heist,Hot Potato,BARLEY,15,11,14,78.6,0.4
heist,Hot Potato,BARLEY,16,5,9,55.6,0.6
heist,Hot Potato,BARLEY,17,0,2,0.0,0.6
heist,Hot Potato,BEA,10,0,1,0.0,0.1
heist,Hot Potato,BEA,11,1,1,100.0,0.1
heist,Hot Potato,BEA,12,3,6,50.0,0.2
heist,Hot Potato,BEA,13,26,52,50.0,0.1
heist,Hot Potato,BEA,14,10,21,47.6,0.2
heist,Hot Potato,BEA,15,1,4,25.0,0.1
heist,Hot Potato,BEA,16,3,5,60.0,0.3
heist,Hot Potato,BEA,18,0,1,0.0,0.4
heist,Hot Potato,BELLE,11,1,2,50.0,0.1
heist,Hot Potato,BELLE,12,3,6,50.0,0.2
heist,Hot Potato,BELLE,13,17,39,43.6,0.1
heist,Hot Potato,BELLE,14,4,11,36.4,0.1
heist,Hot Potato,BELLE,16,1,2,50.0,0.1
heist,Hot Potato,BERRY,10,9,18,50.0,2.1
heist,Hot Potato,BERRY,11,28,46,60.9,2.6
heist,Hot Potato,BERRY,12,50,98,51.0,2.6
heist,Hot Potato,BERRY,13,394,787,50.1,2.2
heist,Hot Potato,BERRY,14,133,269,49.4,2.4
heist,Hot Potato,BERRY,15,38,83,45.8,2.5
heist,Hot Potato,BERRY,16,20,34,58.8,2.1
heist,Hot Potato,BERRY,17,4,11,36.4,3.4
heist,Hot Potato,BERRY,18,1,3,33.3,1.2
heist,Hot Potato,BERRY,19,3,4,75.0,3.3
heist,Hot Potato,BERRY,20,1,1,100.0,1.5
heist,Hot Potato,BIBI,10,11,20,55.0,2.3
heist,Hot Potato,BIBI,11,17,35,48.6,2.0
heist,Hot Potato,BIBI,12,31,64,48.4,1.7
heist,Hot Potato,BIBI,13,418,798,52.4,2.2
heist,Hot Potato,BIBI,14,98,199,49.2,1.8
heist,Hot Potato,BIBI,15,32,60,53.3,1.8
heist,Hot Potato,BIBI,16,18,26,69.2,1.6
heist,Hot Potato,BIBI,17,6,10,60.0,3.1
heist,Hot Potato,BIBI,18,3,6,50.0,2.4
heist,Hot Potato,BIBI,20,2,2,100.0,3.0
heist,Hot Potato,BO,10,6,15,40.0,1.7
heist,Hot Potato,BO,11,17,25,68.0,1.4
heist,Hot Potato,BO,12,21,37,56.8,1.0
heist,Hot Potato,BO,13,200,415,48.2,1.2
heist,Hot Potato,BO,14,24,59,40.7,0.5
heist,Hot Potato,BO,15,1,9,11.1,0.3
heist,Hot Potato,BO,16,1,3,33.3,0.2
heist,Hot Potato,BO,17,2,2,100.0,0.6
heist,Hot Potato,BO,18,1,1,100.0,0.4
heist,Hot Potato,BONNIE,10,1,1,100.0,0.1
heist,Hot Potato,BONNIE,11,2,5,40.0,0.3
heist,Hot Potato,BONNIE,12,6,14,42.9,0.4
heist,Hot Potato,BONNIE,13,55,106,51.9,0.3
heist,Hot Potato,BONNIE,14,24,39,61.5,0.4
heist,Hot Potato,BONNIE,15,4,7,57.1,0.2
heist,Hot Potato,BONNIE,16,2,5,40.0,0.3
